pair,session_name,session_start_utc,session_end_utc,policy_id,policy_source,risk_mode,account_equity,trade_count,gross_lots,realized_pnl,max_drawdown,max_adverse_excursion,max_open_legs,exit_reason,bars_processed,gated_by_event_risk,gated_by_entry_intent,derived_entry_direction
GBPUSD,asia,2025-05-17T22:00:00.000000+0000,2025-05-18T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,asia,2025-05-17T22:00:00.000000+0000,2025-05-18T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,london,2025-05-18T02:00:00.000000+0000,2025-05-18T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,london,2025-05-18T02:00:00.000000+0000,2025-05-18T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,london,2025-05-18T02:00:00.000000+0000,2025-05-18T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,london,2025-05-18T02:00:00.000000+0000,2025-05-18T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,new_york,2025-05-18T12:00:00.000000+0000,2025-05-18T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,new_york,2025-05-18T12:00:00.000000+0000,2025-05-18T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,new_york,2025-05-18T12:00:00.000000+0000,2025-05-18T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,new_york,2025-05-18T12:00:00.000000+0000,2025-05-18T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,asia,2025-05-18T22:00:00.000000+0000,2025-05-19T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.922909,0.8856,0.8856,3,basket_tp_pips,48,false,false,
GBPJPY,asia,2025-05-18T22:00:00.000000+0000,2025-05-19T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,1.959191,3.05208,3.05208,4,basket_tp_pips,53,false,false,
GBPUSD,asia,2025-05-18T22:00:00.000000+0000,2025-05-19T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.333091,0.1248,0.1248,3,basket_tp_pips,57,false,false,
NZDUSD,asia,2025-05-18T22:00:00.000000+0000,2025-05-19T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.333091,0.1248,0.078,3,basket_tp_pips,210,false,false,
EURJPY,london,2025-05-19T02:00:00.000000+0000,2025-05-19T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,5,0.06368,2.732564,5.794416,4.949856,5,basket_tp_pips,205,false,false,
GBPJPY,london,2025-05-19T02:00:00.000000+0000,2025-05-19T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.6264,0.6264,3,basket_tp_pips,16,false,false,
GBPUSD,london,2025-05-19T02:00:00.000000+0000,2025-05-19T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,7,0.109299,-59.921266,59.095082,59.095082,7,basket_sl_pips,436,false,false,
NZDUSD,london,2025-05-19T02:00:00.000000+0000,2025-05-19T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.8112,0.7644,3,basket_tp_pips,247,false,false,
EURJPY,new_york,2025-05-19T12:00:00.000000+0000,2025-05-19T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.324,0.1188,3,basket_tp_pips,19,false,false,
GBPJPY,new_york,2025-05-19T12:00:00.000000+0000,2025-05-19T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.54,0.3996,3,basket_tp_pips,34,false,false,
GBPUSD,new_york,2025-05-19T12:00:00.000000+0000,2025-05-19T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.8736,0.8736,3,basket_tp_pips,40,false,false,
NZDUSD,new_york,2025-05-19T12:00:00.000000+0000,2025-05-19T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,1.6068,0.8424,3,basket_tp_pips,90,false,false,
EURJPY,asia,2025-05-19T22:00:00.000000+0000,2025-05-20T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.922909,1.1232,0.756,3,basket_tp_pips,117,false,false,
GBPJPY,asia,2025-05-19T22:00:00.000000+0000,2025-05-20T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,7,0.109299,-29.428588,28.863907,28.615507,7,basket_sl_pips,146,false,false,
GBPUSD,asia,2025-05-19T22:00:00.000000+0000,2025-05-20T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.333091,0.78,0.78,3,basket_tp_pips,181,false,false,
NZDUSD,asia,2025-05-19T22:00:00.000000+0000,2025-05-20T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.333091,0.4836,0.0312,3,basket_tp_pips,123,false,false,
EURJPY,london,2025-05-20T02:00:00.000000+0000,2025-05-20T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,1.721591,0.0,0.0,4,basket_tp_pips,58,false,false,
GBPJPY,london,2025-05-20T02:00:00.000000+0000,2025-05-20T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.3348,0.2052,3,basket_tp_pips,18,false,false,
GBPUSD,london,2025-05-20T02:00:00.000000+0000,2025-05-20T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.0,0.0,3,basket_tp_pips,58,false,false,
NZDUSD,london,2025-05-20T02:00:00.000000+0000,2025-05-20T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.312,0.2496,3,basket_tp_pips,221,false,false,
EURJPY,new_york,2025-05-20T12:00:00.000000+0000,2025-05-20T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.6804,0.6804,3,basket_tp_pips,36,false,false,
GBPJPY,new_york,2025-05-20T12:00:00.000000+0000,2025-05-20T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.169612,0.169612,3,basket_tp_pips,17,false,false,
GBPUSD,new_york,2025-05-20T12:00:00.000000+0000,2025-05-20T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,2.486743,3.92808,3.92808,4,basket_tp_pips,110,false,false,
NZDUSD,new_york,2025-05-20T12:00:00.000000+0000,2025-05-20T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.936,0.936,3,basket_tp_pips,87,false,false,
EURJPY,asia,2025-05-20T22:00:00.000000+0000,2025-05-21T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,5,0.06368,3.125684,4.871232,4.871232,5,basket_tp_pips,35,false,false,
GBPJPY,asia,2025-05-20T22:00:00.000000+0000,2025-05-21T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,5,0.06368,3.125684,6.60096,6.60096,5,basket_tp_pips,31,false,false,
GBPUSD,asia,2025-05-20T22:00:00.000000+0000,2025-05-21T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,6,0.084416,-8.241917,11.697504,11.089104,6,session_close,300,false,false,
NZDUSD,asia,2025-05-20T22:00:00.000000+0000,2025-05-21T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,-1.7316,4.68,4.4772,4,session_close,300,false,false,
EURJPY,london,2025-05-21T02:00:00.000000+0000,2025-05-21T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.648481,0.648481,3,basket_tp_pips,29,false,false,
GBPJPY,london,2025-05-21T02:00:00.000000+0000,2025-05-21T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.0,0.0,3,basket_tp_pips,4,false,false,
GBPUSD,london,2025-05-21T02:00:00.000000+0000,2025-05-21T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,6,0.084416,5.579564,13.301683,13.098883,6,basket_tp_pips,243,false,false,
NZDUSD,london,2025-05-21T02:00:00.000000+0000,2025-05-21T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.39,0.2652,3,basket_tp_pips,34,false,false,
EURJPY,new_york,2025-05-21T12:00:00.000000+0000,2025-05-21T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.0972,0.0972,3,basket_tp_pips,34,false,false,
GBPJPY,new_york,2025-05-21T12:00:00.000000+0000,2025-05-21T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,1.0044,0.9936,3,basket_tp_pips,20,false,false,
GBPUSD,new_york,2025-05-21T12:00:00.000000+0000,2025-05-21T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.6084,0.6084,3,basket_tp_pips,12,false,false,
NZDUSD,new_york,2025-05-21T12:00:00.000000+0000,2025-05-21T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,5,0.06368,3.947037,6.298032,6.298032,5,basket_tp_pips,331,false,false,
EURJPY,asia,2025-05-21T22:00:00.000000+0000,2025-05-22T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.922909,0.0,0.0,3,basket_tp_pips,2,false,false,
GBPJPY,asia,2025-05-21T22:00:00.000000+0000,2025-05-22T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,event_risk_gated,0,true,false,
GBPUSD,asia,2025-05-21T22:00:00.000000+0000,2025-05-22T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,event_risk_gated,0,true,false,
NZDUSD,asia,2025-05-21T22:00:00.000000+0000,2025-05-22T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.333091,0.1872,0.1716,3,basket_tp_pips,152,false,false,
EURJPY,london,2025-05-22T02:00:00.000000+0000,2025-05-22T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.2808,0.2808,3,basket_tp_pips,25,false,false,
GBPJPY,london,2025-05-22T02:00:00.000000+0000,2025-05-22T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.6588,0.6588,3,basket_tp_pips,25,false,false,
GBPUSD,london,2025-05-22T02:00:00.000000+0000,2025-05-22T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.7644,0.7644,3,basket_tp_pips,62,false,false,
NZDUSD,london,2025-05-22T02:00:00.000000+0000,2025-05-22T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.5304,0.5304,3,basket_tp_pips,396,false,false,
EURJPY,new_york,2025-05-22T12:00:00.000000+0000,2025-05-22T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.0324,0.0324,3,basket_tp_pips,38,false,false,
GBPJPY,new_york,2025-05-22T12:00:00.000000+0000,2025-05-22T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,0.814909,0.0756,0.0756,3,basket_tp_pips,12,false,false,
GBPUSD,new_york,2025-05-22T12:00:00.000000+0000,2025-05-22T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,2.486743,1.66296,1.66296,4,basket_tp_pips,59,false,false,
NZDUSD,new_york,2025-05-22T12:00:00.000000+0000,2025-05-22T21:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,1.177091,0.0,0.0,3,basket_tp_pips,31,false,false,
EURJPY,asia,2025-05-22T22:00:00.000000+0000,2025-05-23T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,5,0.06368,3.125684,4.084992,4.084992,5,basket_tp_pips,19,false,false,
GBPJPY,asia,2025-05-22T22:00:00.000000+0000,2025-05-23T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,1.959191,2.60064,2.24424,4,basket_tp_pips,85,false,false,
GBPUSD,asia,2025-05-22T22:00:00.000000+0000,2025-05-23T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,4,0.0464,-3.51624,4.3056,4.3056,4,session_close,300,false,false,
NZDUSD,asia,2025-05-22T22:00:00.000000+0000,2025-05-23T03:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,3,0.032,-1.2012,1.56,1.4664,3,session_close,300,false,false,
EURJPY,london,2025-05-23T02:00:00.000000+0000,2025-05-23T10:00:00.000000+0000,classic_consolidation_normal,config_template_override,medium,10000.0,5,0.06368,2.732564,3.65256,3.65256,5,basket_tp_pips,159,false,false,
