pair,session_name,session_start_utc,session_end_utc,policy_id,policy_source,risk_mode,account_equity,trade_count,gross_lots,realized_pnl,max_drawdown,max_adverse_excursion,max_open_legs,exit_reason,bars_processed
GBPJPY,london,2025-07-13T02:00:00.000000+0000,2025-07-13T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,london,2025-07-13T02:00:00.000000+0000,2025-07-13T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,london,2025-07-13T02:00:00.000000+0000,2025-07-13T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,new_york,2025-07-13T12:00:00.000000+0000,2025-07-13T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,new_york,2025-07-13T12:00:00.000000+0000,2025-07-13T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,new_york,2025-07-13T12:00:00.000000+0000,2025-07-13T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,new_york,2025-07-13T12:00:00.000000+0000,2025-07-13T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,asia,2025-07-13T22:00:00.000000+0000,2025-07-14T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.056,1.342186,1.342186,3,basket_tp_pips,35
GBPJPY,asia,2025-07-13T22:00:00.000000+0000,2025-07-14T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.056,0.6534,0.6534,3,basket_tp_pips,30
GBPUSD,asia,2025-07-13T22:00:00.000000+0000,2025-07-14T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.525333,1.0582,1.0582,3,basket_tp_pips,247
NZDUSD,asia,2025-07-13T22:00:00.000000+0000,2025-07-14T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.525333,2.5454,1.7732,3,basket_tp_pips,200
EURJPY,london,2025-07-14T02:00:00.000000+0000,2025-07-14T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,0.957,0.6831,0.5742,3,basket_tp_pips,111
GBPJPY,london,2025-07-14T02:00:00.000000+0000,2025-07-14T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,0.957,0.5643,0.5445,3,basket_tp_pips,111
GBPUSD,london,2025-07-14T02:00:00.000000+0000,2025-07-14T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.382333,0.5577,0.5577,3,basket_tp_pips,111
NZDUSD,london,2025-07-14T02:00:00.000000+0000,2025-07-14T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.382333,0.429,0.2002,3,basket_tp_pips,330
EURJPY,new_york,2025-07-14T12:00:00.000000+0000,2025-07-14T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,0.957,1.287,1.1583,3,basket_tp_pips,144
GBPJPY,new_york,2025-07-14T12:00:00.000000+0000,2025-07-14T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,0.957,0.2871,0.1782,3,basket_tp_pips,30
GBPUSD,new_york,2025-07-14T12:00:00.000000+0000,2025-07-14T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.382333,0.2002,0.0572,3,basket_tp_pips,75
NZDUSD,new_york,2025-07-14T12:00:00.000000+0000,2025-07-14T21:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.382333,0.6292,0.6292,3,basket_tp_pips,218
EURJPY,asia,2025-07-14T22:00:00.000000+0000,2025-07-15T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.056,0.4752,0.0198,3,basket_tp_pips,121
GBPJPY,asia,2025-07-14T22:00:00.000000+0000,2025-07-15T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.056,1.4652,1.2969,3,basket_tp_pips,165
GBPUSD,asia,2025-07-14T22:00:00.000000+0000,2025-07-15T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,1.525333,0.2288,0.143,3,basket_tp_pips,123
NZDUSD,asia,2025-07-14T22:00:00.000000+0000,2025-07-15T03:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,2,0.02,0.0,0.0,0.0,2,session_close,300
EURJPY,london,2025-07-15T02:00:00.000000+0000,2025-07-15T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,3,0.031,0.957,0.792,0.7425,3,basket_tp_pips,98
GBPJPY,london,2025-07-15T02:00:00.000000+0000,2025-07-15T10:00:00.000000+0000,classic_consolidation_light,config_template_override,medium,10000.0,4,0.0431,1.96364,2.38194,2.34234,4,basket_tp_pips,190
