pair,session_name,session_start_utc,session_end_utc,policy_id,policy_source,risk_mode,account_equity,trade_count,gross_lots,realized_pnl,max_drawdown,max_adverse_excursion,max_open_legs,exit_reason,bars_processed
NZDUSD,new_york,2025-07-10T12:00:00.000000+0000,2025-07-10T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.7475,0.7475,3,basket_tp_pips,62
EURJPY,asia,2025-07-10T22:00:00.000000+0000,2025-07-11T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,2.993661,5.06952,5.06952,5,basket_tp_pips,123
GBPJPY,asia,2025-07-10T22:00:00.000000+0000,2025-07-11T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.85,0.01125,0.01125,3,basket_tp_pips,66
GBPUSD,asia,2025-07-10T22:00:00.000000+0000,2025-07-11T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.227778,0.975,0.975,3,basket_tp_pips,128
NZDUSD,asia,2025-07-10T22:00:00.000000+0000,2025-07-11T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.227778,0.40625,0.325,3,basket_tp_pips,128
EURJPY,london,2025-07-11T02:00:00.000000+0000,2025-07-11T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,7,0.122588,5.024682,13.379997,13.379997,7,basket_tp_pips,204
GBPJPY,london,2025-07-11T02:00:00.000000+0000,2025-07-11T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.0,0.0,3,basket_tp_pips,2
GBPUSD,london,2025-07-11T02:00:00.000000+0000,2025-07-11T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.6175,0.04875,3,basket_tp_pips,136
NZDUSD,london,2025-07-11T02:00:00.000000+0000,2025-07-11T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,2.290318,4.099062,3.822812,4,basket_tp_pips,324
EURJPY,new_york,2025-07-11T12:00:00.000000+0000,2025-07-11T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,1.585605,1.988437,1.988437,4,basket_tp_pips,37
GBPJPY,new_york,2025-07-11T12:00:00.000000+0000,2025-07-11T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.391607,0.391607,3,basket_tp_pips,10
GBPUSD,new_york,2025-07-11T12:00:00.000000+0000,2025-07-11T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.0325,0.0325,3,basket_tp_pips,39
NZDUSD,new_york,2025-07-11T12:00:00.000000+0000,2025-07-11T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.37375,0.37375,3,basket_tp_pips,28
EURJPY,asia,2025-07-11T22:00:00.000000+0000,2025-07-12T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,asia,2025-07-11T22:00:00.000000+0000,2025-07-12T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,asia,2025-07-11T22:00:00.000000+0000,2025-07-12T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,asia,2025-07-11T22:00:00.000000+0000,2025-07-12T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,london,2025-07-12T02:00:00.000000+0000,2025-07-12T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,london,2025-07-12T02:00:00.000000+0000,2025-07-12T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,london,2025-07-12T02:00:00.000000+0000,2025-07-12T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,london,2025-07-12T02:00:00.000000+0000,2025-07-12T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,new_york,2025-07-12T12:00:00.000000+0000,2025-07-12T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,new_york,2025-07-12T12:00:00.000000+0000,2025-07-12T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,new_york,2025-07-12T12:00:00.000000+0000,2025-07-12T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,new_york,2025-07-12T12:00:00.000000+0000,2025-07-12T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,asia,2025-07-12T22:00:00.000000+0000,2025-07-13T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,asia,2025-07-12T22:00:00.000000+0000,2025-07-13T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,asia,2025-07-12T22:00:00.000000+0000,2025-07-13T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,asia,2025-07-12T22:00:00.000000+0000,2025-07-13T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,london,2025-07-13T02:00:00.000000+0000,2025-07-13T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,london,2025-07-13T02:00:00.000000+0000,2025-07-13T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,london,2025-07-13T02:00:00.000000+0000,2025-07-13T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,london,2025-07-13T02:00:00.000000+0000,2025-07-13T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,new_york,2025-07-13T12:00:00.000000+0000,2025-07-13T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,new_york,2025-07-13T12:00:00.000000+0000,2025-07-13T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,new_york,2025-07-13T12:00:00.000000+0000,2025-07-13T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,new_york,2025-07-13T12:00:00.000000+0000,2025-07-13T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,asia,2025-07-13T22:00:00.000000+0000,2025-07-14T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,2.993661,4.450798,4.450798,5,basket_tp_pips,32
GBPJPY,asia,2025-07-13T22:00:00.000000+0000,2025-07-14T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,1.83873,2.064375,2.064375,4,basket_tp_pips,30
GBPUSD,asia,2025-07-13T22:00:00.000000+0000,2025-07-14T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.227778,0.6825,0.6825,3,basket_tp_pips,15
NZDUSD,asia,2025-07-13T22:00:00.000000+0000,2025-07-14T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,4.324177,7.117492,5.711867,5,basket_tp_pips,193
EURJPY,london,2025-07-14T02:00:00.000000+0000,2025-07-14T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.25875,0.25875,3,basket_tp_pips,19
GBPJPY,london,2025-07-14T02:00:00.000000+0000,2025-07-14T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.01125,0.01125,3,basket_tp_pips,5
GBPUSD,london,2025-07-14T02:00:00.000000+0000,2025-07-14T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,2.290318,1.994688,1.994688,4,basket_tp_pips,111
NZDUSD,london,2025-07-14T02:00:00.000000+0000,2025-07-14T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.1625,0.065,3,basket_tp_pips,15
EURJPY,new_york,2025-07-14T12:00:00.000000+0000,2025-07-14T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,2.564757,3.654137,3.654137,5,basket_tp_pips,48
GBPJPY,new_york,2025-07-14T12:00:00.000000+0000,2025-07-14T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,2.564757,4.554835,4.554835,5,basket_tp_pips,56
GBPUSD,new_york,2025-07-14T12:00:00.000000+0000,2025-07-14T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.65,0.43875,3,basket_tp_pips,29
NZDUSD,new_york,2025-07-14T12:00:00.000000+0000,2025-07-14T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,2.290318,2.6,2.1775,4,basket_tp_pips,215
EURJPY,asia,2025-07-14T22:00:00.000000+0000,2025-07-15T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.85,1.02375,0.6975,3,basket_tp_pips,152
GBPJPY,asia,2025-07-14T22:00:00.000000+0000,2025-07-15T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.85,0.0,0.0,3,basket_tp_pips,2
GBPUSD,asia,2025-07-14T22:00:00.000000+0000,2025-07-15T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.227778,1.1375,1.1375,3,basket_tp_pips,127
NZDUSD,asia,2025-07-14T22:00:00.000000+0000,2025-07-15T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.227778,0.4225,0.21125,3,basket_tp_pips,185
EURJPY,london,2025-07-15T02:00:00.000000+0000,2025-07-15T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,1.585605,2.573437,2.292187,4,basket_tp_pips,97
GBPJPY,london,2025-07-15T02:00:00.000000+0000,2025-07-15T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.405,0.405,3,basket_tp_pips,8
GBPUSD,london,2025-07-15T02:00:00.000000+0000,2025-07-15T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.37375,0.04875,3,basket_tp_pips,234
NZDUSD,london,2025-07-15T02:00:00.000000+0000,2025-07-15T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.2275,0.2275,3,basket_tp_pips,23
EURJPY,new_york,2025-07-15T12:00:00.000000+0000,2025-07-15T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.07875,0.07875,3,basket_tp_pips,13
GBPJPY,new_york,2025-07-15T12:00:00.000000+0000,2025-07-15T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.0,0.0,3,basket_tp_pips,12
GBPUSD,new_york,2025-07-15T12:00:00.000000+0000,2025-07-15T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.715,0.715,3,basket_tp_pips,27
NZDUSD,new_york,2025-07-15T12:00:00.000000+0000,2025-07-15T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.060625,4.594621,0.0,0.0,5,basket_tp_pips,31
EURJPY,asia,2025-07-15T22:00:00.000000+0000,2025-07-16T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,2.993661,3.225233,3.225233,5,basket_tp_pips,98
GBPJPY,asia,2025-07-15T22:00:00.000000+0000,2025-07-16T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,1.83873,2.696472,2.696472,4,basket_tp_pips,104
GBPUSD,asia,2025-07-15T22:00:00.000000+0000,2025-07-16T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,2.655943,3.258125,2.835625,4,basket_tp_pips,281
NZDUSD,asia,2025-07-15T22:00:00.000000+0000,2025-07-16T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,2.655943,3.055,3.055,4,basket_tp_pips,241
EURJPY,london,2025-07-16T02:00:00.000000+0000,2025-07-16T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.184258,0.0675,3,basket_tp_pips,44
GBPJPY,london,2025-07-16T02:00:00.000000+0000,2025-07-16T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.0,0.0,3,basket_tp_pips,7
GBPUSD,london,2025-07-16T02:00:00.000000+0000,2025-07-16T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,1.86875,1.05625,3,basket_tp_pips,173
NZDUSD,london,2025-07-16T02:00:00.000000+0000,2025-07-16T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,1.43,0.78,3,basket_tp_pips,241
EURJPY,new_york,2025-07-16T12:00:00.000000+0000,2025-07-16T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.05625,0.05625,3,basket_tp_pips,4
GBPJPY,new_york,2025-07-16T12:00:00.000000+0000,2025-07-16T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,7,0.122588,5.024682,3.396794,3.396794,7,basket_tp_pips,31
GBPUSD,new_york,2025-07-16T12:00:00.000000+0000,2025-07-16T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,2.290318,3.274375,3.274375,4,basket_tp_pips,31
NZDUSD,new_york,2025-07-16T12:00:00.000000+0000,2025-07-16T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.0,0.0,3,basket_tp_pips,31
EURJPY,asia,2025-07-16T22:00:00.000000+0000,2025-07-17T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.85,0.7875,0.675,3,basket_tp_pips,38
GBPJPY,asia,2025-07-16T22:00:00.000000+0000,2025-07-17T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,2.993661,3.763825,3.482575,5,basket_tp_pips,33
GBPUSD,asia,2025-07-16T22:00:00.000000+0000,2025-07-17T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,-6.950923,11.461268,8.561696,5,session_close,300
NZDUSD,asia,2025-07-16T22:00:00.000000+0000,2025-07-17T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.227778,2.1775,1.3,3,basket_tp_pips,197
EURJPY,london,2025-07-17T02:00:00.000000+0000,2025-07-17T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.05625,0.05625,3,basket_tp_pips,7
GBPJPY,london,2025-07-17T02:00:00.000000+0000,2025-07-17T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.1125,0.1125,3,basket_tp_pips,10
GBPUSD,london,2025-07-17T02:00:00.000000+0000,2025-07-17T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,2.290318,3.310938,3.310938,4,basket_tp_pips,214
NZDUSD,london,2025-07-17T02:00:00.000000+0000,2025-07-17T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,3.704649,5.030386,5.030386,5,basket_tp_pips,91
EURJPY,new_york,2025-07-17T12:00:00.000000+0000,2025-07-17T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.045,0.045,3,basket_tp_pips,11
GBPJPY,new_york,2025-07-17T12:00:00.000000+0000,2025-07-17T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,6,0.09207,3.700481,1.00125,1.00125,6,basket_tp_pips,31
GBPUSD,new_york,2025-07-17T12:00:00.000000+0000,2025-07-17T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.40625,0.40625,3,basket_tp_pips,30
NZDUSD,new_york,2025-07-17T12:00:00.000000+0000,2025-07-17T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.975,0.8125,3,basket_tp_pips,81
EURJPY,asia,2025-07-17T22:00:00.000000+0000,2025-07-18T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,8,0.160735,-23.871406,29.784627,29.191189,8,session_close,300
GBPJPY,asia,2025-07-17T22:00:00.000000+0000,2025-07-18T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.85,1.0125,0.7875,3,basket_tp_pips,78
GBPUSD,asia,2025-07-17T22:00:00.000000+0000,2025-07-18T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,-5.154292,7.218032,7.136782,5,session_close,300
NZDUSD,asia,2025-07-17T22:00:00.000000+0000,2025-07-18T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,6,0.09207,-8.056932,10.244071,10.118134,6,session_close,300
EURJPY,london,2025-07-18T02:00:00.000000+0000,2025-07-18T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.4725,0.4725,3,basket_tp_pips,43
GBPJPY,london,2025-07-18T02:00:00.000000+0000,2025-07-18T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.43875,0.43875,3,basket_tp_pips,24
GBPUSD,london,2025-07-18T02:00:00.000000+0000,2025-07-18T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,3.704649,4.55,4.225,5,basket_tp_pips,277
NZDUSD,london,2025-07-18T02:00:00.000000+0000,2025-07-18T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.11375,0.11375,3,basket_tp_pips,13
EURJPY,new_york,2025-07-18T12:00:00.000000+0000,2025-07-18T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.03375,0.03375,3,basket_tp_pips,23
GBPJPY,new_york,2025-07-18T12:00:00.000000+0000,2025-07-18T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.27,0.27,3,basket_tp_pips,8
GBPUSD,new_york,2025-07-18T12:00:00.000000+0000,2025-07-18T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,1.3975,1.25125,3,basket_tp_pips,29
NZDUSD,new_york,2025-07-18T12:00:00.000000+0000,2025-07-18T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,2.290318,1.519375,1.519375,4,basket_tp_pips,94
EURJPY,asia,2025-07-18T22:00:00.000000+0000,2025-07-19T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,asia,2025-07-18T22:00:00.000000+0000,2025-07-19T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,asia,2025-07-18T22:00:00.000000+0000,2025-07-19T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,asia,2025-07-18T22:00:00.000000+0000,2025-07-19T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,london,2025-07-19T02:00:00.000000+0000,2025-07-19T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,london,2025-07-19T02:00:00.000000+0000,2025-07-19T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,london,2025-07-19T02:00:00.000000+0000,2025-07-19T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,london,2025-07-19T02:00:00.000000+0000,2025-07-19T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,new_york,2025-07-19T12:00:00.000000+0000,2025-07-19T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,new_york,2025-07-19T12:00:00.000000+0000,2025-07-19T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,new_york,2025-07-19T12:00:00.000000+0000,2025-07-19T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,new_york,2025-07-19T12:00:00.000000+0000,2025-07-19T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,asia,2025-07-19T22:00:00.000000+0000,2025-07-20T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,asia,2025-07-19T22:00:00.000000+0000,2025-07-20T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,asia,2025-07-19T22:00:00.000000+0000,2025-07-20T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,asia,2025-07-19T22:00:00.000000+0000,2025-07-20T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,london,2025-07-20T02:00:00.000000+0000,2025-07-20T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,london,2025-07-20T02:00:00.000000+0000,2025-07-20T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,london,2025-07-20T02:00:00.000000+0000,2025-07-20T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,london,2025-07-20T02:00:00.000000+0000,2025-07-20T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,new_york,2025-07-20T12:00:00.000000+0000,2025-07-20T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,new_york,2025-07-20T12:00:00.000000+0000,2025-07-20T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,new_york,2025-07-20T12:00:00.000000+0000,2025-07-20T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,new_york,2025-07-20T12:00:00.000000+0000,2025-07-20T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,asia,2025-07-20T22:00:00.000000+0000,2025-07-21T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.85,0.870026,0.870026,3,basket_tp_pips,15
GBPJPY,asia,2025-07-20T22:00:00.000000+0000,2025-07-21T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.85,0.371879,0.371879,3,basket_tp_pips,9
GBPUSD,asia,2025-07-20T22:00:00.000000+0000,2025-07-21T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.227778,0.325,0.14625,3,basket_tp_pips,42
NZDUSD,asia,2025-07-20T22:00:00.000000+0000,2025-07-21T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,1.722469,6.19528,5.402103,5,session_close,300
EURJPY,london,2025-07-21T02:00:00.000000+0000,2025-07-21T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.37125,0.16875,3,basket_tp_pips,105
GBPJPY,london,2025-07-21T02:00:00.000000+0000,2025-07-21T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.3375,0.32625,3,basket_tp_pips,35
GBPUSD,london,2025-07-21T02:00:00.000000+0000,2025-07-21T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,8,0.160735,-23.686546,40.201291,40.152541,8,session_close,480
NZDUSD,london,2025-07-21T02:00:00.000000+0000,2025-07-21T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.1625,0.065,3,basket_tp_pips,145
EURJPY,new_york,2025-07-21T12:00:00.000000+0000,2025-07-21T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,2.564757,4.071089,3.868589,5,basket_tp_pips,55
GBPJPY,new_york,2025-07-21T12:00:00.000000+0000,2025-07-21T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,2.564757,4.983739,4.983739,5,basket_tp_pips,54
GBPUSD,new_york,2025-07-21T12:00:00.000000+0000,2025-07-21T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.04875,0.04875,3,basket_tp_pips,71
NZDUSD,new_york,2025-07-21T12:00:00.000000+0000,2025-07-21T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.8125,0.66625,3,basket_tp_pips,122
