pair,session_name,session_start_utc,session_end_utc,policy_id,policy_source,risk_mode,account_equity,trade_count,gross_lots,realized_pnl,max_drawdown,max_adverse_excursion,max_open_legs,exit_reason,bars_processed,gated_by_event_risk,gated_by_entry_intent,derived_entry_direction
NZDUSD,asia,2025-07-25T22:00:00.000000+0000,2025-07-26T03:00:00.000000+0000,session_optimizer_new_york_nzdusd_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,london,2025-07-26T02:00:00.000000+0000,2025-07-26T10:00:00.000000+0000,both_sides_normal,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,london,2025-07-26T02:00:00.000000+0000,2025-07-26T10:00:00.000000+0000,session_optimizer_new_york_gbpjpy_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,london,2025-07-26T02:00:00.000000+0000,2025-07-26T10:00:00.000000+0000,session_optimizer_new_york_gbpusd_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,london,2025-07-26T02:00:00.000000+0000,2025-07-26T10:00:00.000000+0000,session_optimizer_new_york_nzdusd_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,new_york,2025-07-26T12:00:00.000000+0000,2025-07-26T21:00:00.000000+0000,both_sides_normal,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,new_york,2025-07-26T12:00:00.000000+0000,2025-07-26T21:00:00.000000+0000,session_optimizer_new_york_gbpjpy_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,new_york,2025-07-26T12:00:00.000000+0000,2025-07-26T21:00:00.000000+0000,session_optimizer_new_york_gbpusd_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,new_york,2025-07-26T12:00:00.000000+0000,2025-07-26T21:00:00.000000+0000,session_optimizer_new_york_nzdusd_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,asia,2025-07-26T22:00:00.000000+0000,2025-07-27T03:00:00.000000+0000,both_sides_normal,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,asia,2025-07-26T22:00:00.000000+0000,2025-07-27T03:00:00.000000+0000,session_optimizer_new_york_gbpjpy_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,asia,2025-07-26T22:00:00.000000+0000,2025-07-27T03:00:00.000000+0000,session_optimizer_new_york_gbpusd_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,asia,2025-07-26T22:00:00.000000+0000,2025-07-27T03:00:00.000000+0000,session_optimizer_new_york_nzdusd_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,london,2025-07-27T02:00:00.000000+0000,2025-07-27T10:00:00.000000+0000,both_sides_normal,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,london,2025-07-27T02:00:00.000000+0000,2025-07-27T10:00:00.000000+0000,session_optimizer_new_york_gbpjpy_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,london,2025-07-27T02:00:00.000000+0000,2025-07-27T10:00:00.000000+0000,session_optimizer_new_york_gbpusd_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,london,2025-07-27T02:00:00.000000+0000,2025-07-27T10:00:00.000000+0000,session_optimizer_new_york_nzdusd_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,new_york,2025-07-27T12:00:00.000000+0000,2025-07-27T21:00:00.000000+0000,both_sides_normal,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,new_york,2025-07-27T12:00:00.000000+0000,2025-07-27T21:00:00.000000+0000,session_optimizer_new_york_gbpjpy_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,new_york,2025-07-27T12:00:00.000000+0000,2025-07-27T21:00:00.000000+0000,session_optimizer_new_york_gbpusd_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,new_york,2025-07-27T12:00:00.000000+0000,2025-07-27T21:00:00.000000+0000,session_optimizer_new_york_nzdusd_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,asia,2025-07-27T22:00:00.000000+0000,2025-07-28T03:00:00.000000+0000,both_sides_normal,live_policy,medium,10000.0,3,0.032,0.913091,0.8964,0.580426,3,basket_tp_pips,45,false,false,
GBPJPY,asia,2025-07-27T22:00:00.000000+0000,2025-07-28T03:00:00.000000+0000,session_optimizer_new_york_gbpjpy_medium,live_policy,medium,10000.0,3,0.1515,5.500352,4.2642,4.03245,3,basket_tp_pips,154,false,false,
GBPUSD,asia,2025-07-27T22:00:00.000000+0000,2025-07-28T03:00:00.000000+0000,session_optimizer_new_york_gbpusd_medium,live_policy,medium,10000.0,3,0.1525,6.042622,1.365,1.29675,3,basket_tp_pips,211,false,false,
NZDUSD,asia,2025-07-27T22:00:00.000000+0000,2025-07-28T03:00:00.000000+0000,session_optimizer_new_york_nzdusd_medium,live_policy,medium,10000.0,2,0.1025,3.9975,16.72775,16.72775,2,basket_tp_pips,216,false,false,
EURJPY,london,2025-07-28T02:00:00.000000+0000,2025-07-28T10:00:00.000000+0000,both_sides_normal,live_policy,medium,10000.0,3,0.032,0.913091,0.0972,0.0972,3,basket_tp_pips,14,false,false,
GBPJPY,london,2025-07-28T02:00:00.000000+0000,2025-07-28T10:00:00.000000+0000,session_optimizer_new_york_gbpjpy_medium,live_policy,medium,10000.0,3,0.1515,5.500352,0.97335,0.97335,3,basket_tp_pips,112,false,false,
GBPUSD,london,2025-07-28T02:00:00.000000+0000,2025-07-28T10:00:00.000000+0000,session_optimizer_new_york_gbpusd_medium,live_policy,medium,10000.0,4,0.207625,12.250983,20.713875,17.983875,4,basket_tp_pips,308,false,false,
NZDUSD,london,2025-07-28T02:00:00.000000+0000,2025-07-28T10:00:00.000000+0000,session_optimizer_new_york_nzdusd_medium,live_policy,medium,10000.0,1,0.05,1.95,0.0,0.0,1,basket_tp_pips,2,false,false,
EURJPY,new_york,2025-07-28T12:00:00.000000+0000,2025-07-28T21:00:00.000000+0000,both_sides_normal,live_policy,medium,10000.0,3,0.032,0.913091,0.397619,0.311219,3,basket_tp_pips,47,false,false,
GBPJPY,new_york,2025-07-28T12:00:00.000000+0000,2025-07-28T21:00:00.000000+0000,session_optimizer_new_york_gbpjpy_medium,live_policy,medium,10000.0,5,0.259181,-19.118985,37.300735,36.883585,5,daily_liquidation,531,false,false,
GBPUSD,new_york,2025-07-28T12:00:00.000000+0000,2025-07-28T21:00:00.000000+0000,session_optimizer_new_york_gbpusd_medium,live_policy,medium,10000.0,3,0.1525,6.042622,2.457,0.819,3,basket_tp_pips,77,false,false,
NZDUSD,new_york,2025-07-28T12:00:00.000000+0000,2025-07-28T21:00:00.000000+0000,session_optimizer_new_york_nzdusd_medium,live_policy,medium,10000.0,1,0.05,1.95,2.015,2.015,1,basket_tp_pips,2,false,false,
EURJPY,asia,2025-07-28T22:00:00.000000+0000,2025-07-29T03:00:00.000000+0000,both_sides_normal,live_policy,medium,10000.0,3,0.032,0.913091,0.0,0.0,3,basket_tp_pips,175,false,false,
GBPJPY,asia,2025-07-28T22:00:00.000000+0000,2025-07-29T03:00:00.000000+0000,session_optimizer_new_york_gbpjpy_medium,live_policy,medium,10000.0,3,0.1515,5.500352,1.854,1.854,3,basket_tp_pips,177,false,false,
GBPUSD,asia,2025-07-28T22:00:00.000000+0000,2025-07-29T03:00:00.000000+0000,session_optimizer_new_york_gbpusd_medium,live_policy,medium,10000.0,3,0.1525,3.822,6.825,5.46,3,session_close,300,false,false,
NZDUSD,asia,2025-07-28T22:00:00.000000+0000,2025-07-29T03:00:00.000000+0000,session_optimizer_new_york_nzdusd_medium,live_policy,medium,10000.0,1,0.05,1.95,2.99,2.99,1,basket_tp_pips,132,false,false,
EURJPY,london,2025-07-29T02:00:00.000000+0000,2025-07-29T10:00:00.000000+0000,both_sides_normal,live_policy,medium,10000.0,3,0.032,0.913091,0.0,0.0,3,basket_tp_pips,12,false,false,
GBPJPY,london,2025-07-29T02:00:00.000000+0000,2025-07-29T10:00:00.000000+0000,session_optimizer_new_york_gbpjpy_medium,live_policy,medium,10000.0,5,0.259181,16.747076,41.038209,41.038209,5,basket_tp_pips,315,false,false,
GBPUSD,london,2025-07-29T02:00:00.000000+0000,2025-07-29T10:00:00.000000+0000,session_optimizer_new_york_gbpusd_medium,live_policy,medium,10000.0,3,0.1525,6.042622,2.73,1.29675,3,basket_tp_pips,172,false,false,
NZDUSD,london,2025-07-29T02:00:00.000000+0000,2025-07-29T10:00:00.000000+0000,session_optimizer_new_york_nzdusd_medium,live_policy,medium,10000.0,1,0.05,1.95,4.94,4.94,1,basket_tp_pips,94,false,false,
EURJPY,new_york,2025-07-29T12:00:00.000000+0000,2025-07-29T21:00:00.000000+0000,both_sides_normal,live_policy,medium,10000.0,4,0.0464,1.923349,1.404,1.296,4,basket_tp_pips,48,false,false,
GBPJPY,new_york,2025-07-29T12:00:00.000000+0000,2025-07-29T21:00:00.000000+0000,session_optimizer_new_york_gbpjpy_medium,live_policy,medium,10000.0,5,0.259181,16.747076,39.584515,38.889265,5,basket_tp_pips,228,false,false,
GBPUSD,new_york,2025-07-29T12:00:00.000000+0000,2025-07-29T21:00:00.000000+0000,session_optimizer_new_york_gbpusd_medium,live_policy,medium,10000.0,4,0.207625,12.250983,22.246087,20.922038,4,basket_tp_pips,145,false,false,
NZDUSD,new_york,2025-07-29T12:00:00.000000+0000,2025-07-29T21:00:00.000000+0000,session_optimizer_new_york_nzdusd_medium,live_policy,medium,10000.0,1,0.05,1.95,0.0,0.0,1,basket_tp_pips,2,false,false,
EURJPY,asia,2025-07-29T22:00:00.000000+0000,2025-07-30T03:00:00.000000+0000,both_sides_normal,live_policy,medium,10000.0,3,0.032,0.913091,0.578808,0.324,3,basket_tp_pips,106,false,false,
GBPJPY,asia,2025-07-29T22:00:00.000000+0000,2025-07-30T03:00:00.000000+0000,session_optimizer_new_york_gbpjpy_medium,live_policy,medium,10000.0,3,0.1515,5.500352,5.97915,3.3372,3,basket_tp_pips,147,false,false,
GBPUSD,asia,2025-07-29T22:00:00.000000+0000,2025-07-30T03:00:00.000000+0000,session_optimizer_new_york_gbpusd_medium,live_policy,medium,10000.0,3,0.1525,-1.02375,8.19,7.5075,3,session_close,300,false,false,
NZDUSD,asia,2025-07-29T22:00:00.000000+0000,2025-07-30T03:00:00.000000+0000,session_optimizer_new_york_nzdusd_medium,live_policy,medium,10000.0,1,0.05,1.95,1.95,1.95,1,basket_tp_pips,22,false,false,
EURJPY,london,2025-07-30T02:00:00.000000+0000,2025-07-30T10:00:00.000000+0000,both_sides_normal,live_policy,medium,10000.0,6,0.084416,4.287484,10.395302,10.082102,6,basket_tp_pips,319,false,false,
GBPJPY,london,2025-07-30T02:00:00.000000+0000,2025-07-30T10:00:00.000000+0000,session_optimizer_new_york_gbpjpy_medium,live_policy,medium,10000.0,3,0.1515,5.500352,6.16455,6.16455,3,basket_tp_pips,133,false,false,
GBPUSD,london,2025-07-30T02:00:00.000000+0000,2025-07-30T10:00:00.000000+0000,session_optimizer_new_york_gbpusd_medium,live_policy,medium,10000.0,3,0.1525,6.042622,3.4125,2.457,3,basket_tp_pips,266,false,false,
NZDUSD,london,2025-07-30T02:00:00.000000+0000,2025-07-30T10:00:00.000000+0000,session_optimizer_new_york_nzdusd_medium,live_policy,medium,10000.0,1,0.05,1.95,0.13,0.13,1,basket_tp_pips,2,false,false,
EURJPY,new_york,2025-07-30T12:00:00.000000+0000,2025-07-30T21:00:00.000000+0000,both_sides_normal,live_policy,medium,10000.0,3,0.032,0.913091,0.7668,0.7668,3,basket_tp_pips,22,false,false,
GBPJPY,new_york,2025-07-30T12:00:00.000000+0000,2025-07-30T21:00:00.000000+0000,session_optimizer_new_york_gbpjpy_medium,live_policy,medium,10000.0,3,0.1515,5.500352,1.99305,1.3905,3,basket_tp_pips,31,false,false,
GBPUSD,new_york,2025-07-30T12:00:00.000000+0000,2025-07-30T21:00:00.000000+0000,session_optimizer_new_york_gbpusd_medium,live_policy,medium,10000.0,7,0.390095,-139.649809,143.421044,143.421044,7,drawdown_limit,74,false,false,
NZDUSD,new_york,2025-07-30T12:00:00.000000+0000,2025-07-30T21:00:00.000000+0000,session_optimizer_new_york_nzdusd_medium,live_policy,medium,10000.0,1,0.05,1.95,0.52,0.52,1,basket_tp_pips,2,false,false,
EURJPY,asia,2025-07-30T22:00:00.000000+0000,2025-07-31T03:00:00.000000+0000,both_sides_normal,live_policy,medium,10000.0,3,0.032,0.913091,0.0,0.0,3,basket_tp_pips,2,false,false,
GBPJPY,asia,2025-07-30T22:00:00.000000+0000,2025-07-31T03:00:00.000000+0000,session_optimizer_new_york_gbpjpy_medium,live_policy,medium,10000.0,3,0.1515,5.500352,4.195063,0.961739,3,basket_tp_pips,111,false,false,
GBPUSD,asia,2025-07-30T22:00:00.000000+0000,2025-07-31T03:00:00.000000+0000,session_optimizer_new_york_gbpusd_medium,live_policy,medium,10000.0,4,0.207625,-8.609737,14.997937,13.086937,4,session_close,300,false,false,
NZDUSD,asia,2025-07-30T22:00:00.000000+0000,2025-07-31T03:00:00.000000+0000,session_optimizer_new_york_nzdusd_medium,live_policy,medium,10000.0,2,0.1025,3.9975,12.99675,12.99675,2,basket_tp_pips,186,false,false,
EURJPY,london,2025-07-31T02:00:00.000000+0000,2025-07-31T10:00:00.000000+0000,both_sides_normal,live_policy,medium,10000.0,3,0.032,0.913091,0.0,0.0,3,basket_tp_pips,4,false,false,
GBPJPY,london,2025-07-31T02:00:00.000000+0000,2025-07-31T10:00:00.000000+0000,session_optimizer_new_york_gbpjpy_medium,live_policy,medium,10000.0,3,0.1515,5.500352,0.6489,0.6489,3,basket_tp_pips,58,false,false,
GBPUSD,london,2025-07-31T02:00:00.000000+0000,2025-07-31T10:00:00.000000+0000,session_optimizer_new_york_gbpusd_medium,live_policy,medium,10000.0,3,0.1525,6.042622,0.06825,0.06825,3,basket_tp_pips,95,false,false,
NZDUSD,london,2025-07-31T02:00:00.000000+0000,2025-07-31T10:00:00.000000+0000,session_optimizer_new_york_nzdusd_medium,live_policy,medium,10000.0,1,0.05,1.95,0.325,0.325,1,basket_tp_pips,2,false,false,
EURJPY,new_york,2025-07-31T12:00:00.000000+0000,2025-07-31T21:00:00.000000+0000,both_sides_normal,live_policy,medium,10000.0,3,0.032,0.913091,0.3132,0.3132,3,basket_tp_pips,23,false,false,
GBPJPY,new_york,2025-07-31T12:00:00.000000+0000,2025-07-31T21:00:00.000000+0000,session_optimizer_new_york_gbpjpy_medium,live_policy,medium,10000.0,3,0.1515,5.500352,1.4832,1.4832,3,basket_tp_pips,23,false,false,
GBPUSD,new_york,2025-07-31T12:00:00.000000+0000,2025-07-31T21:00:00.000000+0000,session_optimizer_new_york_gbpusd_medium,live_policy,medium,10000.0,3,0.1525,6.042622,3.4125,3.4125,3,basket_tp_pips,25,false,false,
NZDUSD,new_york,2025-07-31T12:00:00.000000+0000,2025-07-31T21:00:00.000000+0000,session_optimizer_new_york_nzdusd_medium,live_policy,medium,10000.0,1,0.05,1.95,0.065,0.065,1,basket_tp_pips,2,false,false,
EURJPY,asia,2025-07-31T22:00:00.000000+0000,2025-08-01T03:00:00.000000+0000,both_sides_normal,live_policy,medium,10000.0,5,0.06368,3.043205,4.1472,4.1472,5,basket_tp_pips,145,false,false,
GBPJPY,asia,2025-07-31T22:00:00.000000+0000,2025-08-01T03:00:00.000000+0000,session_optimizer_new_york_gbpjpy_medium,live_policy,medium,10000.0,3,0.1515,5.500352,4.0788,3.47625,3,basket_tp_pips,143,false,false,
GBPUSD,asia,2025-07-31T22:00:00.000000+0000,2025-08-01T03:00:00.000000+0000,session_optimizer_new_york_gbpusd_medium,live_policy,medium,10000.0,3,0.1525,6.042622,0.6825,0.6825,3,basket_tp_pips,78,false,false,
NZDUSD,asia,2025-07-31T22:00:00.000000+0000,2025-08-01T03:00:00.000000+0000,session_optimizer_new_york_nzdusd_medium,live_policy,medium,10000.0,1,0.05,1.95,1.04,1.04,1,basket_tp_pips,6,false,false,
EURJPY,london,2025-08-01T02:00:00.000000+0000,2025-08-01T10:00:00.000000+0000,both_sides_normal,live_policy,medium,10000.0,4,0.0464,1.923349,2.05632,1.69992,4,basket_tp_pips,141,false,false,
GBPJPY,london,2025-08-01T02:00:00.000000+0000,2025-08-01T10:00:00.000000+0000,session_optimizer_new_york_gbpjpy_medium,live_policy,medium,10000.0,5,0.259181,16.747076,26.863616,25.565816,5,basket_tp_pips,278,false,false,
GBPUSD,london,2025-08-01T02:00:00.000000+0000,2025-08-01T10:00:00.000000+0000,session_optimizer_new_york_gbpusd_medium,live_policy,medium,10000.0,3,0.1525,6.042622,0.20475,0.20475,3,basket_tp_pips,272,false,false,
NZDUSD,london,2025-08-01T02:00:00.000000+0000,2025-08-01T10:00:00.000000+0000,session_optimizer_new_york_nzdusd_medium,live_policy,medium,10000.0,1,0.05,1.95,3.315,3.315,1,basket_tp_pips,35,false,false,
EURJPY,new_york,2025-08-01T12:00:00.000000+0000,2025-08-01T21:00:00.000000+0000,both_sides_normal,live_policy,medium,10000.0,3,0.032,0.913091,0.6264,0.6264,3,basket_tp_pips,29,false,false,
GBPJPY,new_york,2025-08-01T12:00:00.000000+0000,2025-08-01T21:00:00.000000+0000,session_optimizer_new_york_gbpjpy_medium,live_policy,medium,10000.0,5,0.259181,16.747076,31.72612,31.72612,5,basket_tp_pips,33,false,false,
GBPUSD,new_york,2025-08-01T12:00:00.000000+0000,2025-08-01T21:00:00.000000+0000,session_optimizer_new_york_gbpusd_medium,live_policy,medium,10000.0,5,0.260125,26.849772,2.52525,2.25225,5,basket_tp_pips,31,false,false,
NZDUSD,new_york,2025-08-01T12:00:00.000000+0000,2025-08-01T21:00:00.000000+0000,session_optimizer_new_york_nzdusd_medium,live_policy,medium,10000.0,1,0.05,1.95,0.195,0.195,1,basket_tp_pips,2,false,false,
EURJPY,asia,2025-08-01T22:00:00.000000+0000,2025-08-02T03:00:00.000000+0000,both_sides_normal,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,asia,2025-08-01T22:00:00.000000+0000,2025-08-02T03:00:00.000000+0000,session_optimizer_new_york_gbpjpy_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,asia,2025-08-01T22:00:00.000000+0000,2025-08-02T03:00:00.000000+0000,session_optimizer_new_york_gbpusd_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,asia,2025-08-01T22:00:00.000000+0000,2025-08-02T03:00:00.000000+0000,session_optimizer_new_york_nzdusd_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,london,2025-08-02T02:00:00.000000+0000,2025-08-02T10:00:00.000000+0000,both_sides_normal,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,london,2025-08-02T02:00:00.000000+0000,2025-08-02T10:00:00.000000+0000,session_optimizer_new_york_gbpjpy_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,london,2025-08-02T02:00:00.000000+0000,2025-08-02T10:00:00.000000+0000,session_optimizer_new_york_gbpusd_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,london,2025-08-02T02:00:00.000000+0000,2025-08-02T10:00:00.000000+0000,session_optimizer_new_york_nzdusd_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,new_york,2025-08-02T12:00:00.000000+0000,2025-08-02T21:00:00.000000+0000,both_sides_normal,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,new_york,2025-08-02T12:00:00.000000+0000,2025-08-02T21:00:00.000000+0000,session_optimizer_new_york_gbpjpy_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,new_york,2025-08-02T12:00:00.000000+0000,2025-08-02T21:00:00.000000+0000,session_optimizer_new_york_gbpusd_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,new_york,2025-08-02T12:00:00.000000+0000,2025-08-02T21:00:00.000000+0000,session_optimizer_new_york_nzdusd_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,asia,2025-08-02T22:00:00.000000+0000,2025-08-03T03:00:00.000000+0000,both_sides_normal,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,asia,2025-08-02T22:00:00.000000+0000,2025-08-03T03:00:00.000000+0000,session_optimizer_new_york_gbpjpy_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,asia,2025-08-02T22:00:00.000000+0000,2025-08-03T03:00:00.000000+0000,session_optimizer_new_york_gbpusd_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,asia,2025-08-02T22:00:00.000000+0000,2025-08-03T03:00:00.000000+0000,session_optimizer_new_york_nzdusd_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,london,2025-08-03T02:00:00.000000+0000,2025-08-03T10:00:00.000000+0000,both_sides_normal,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,london,2025-08-03T02:00:00.000000+0000,2025-08-03T10:00:00.000000+0000,session_optimizer_new_york_gbpjpy_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,london,2025-08-03T02:00:00.000000+0000,2025-08-03T10:00:00.000000+0000,session_optimizer_new_york_gbpusd_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,london,2025-08-03T02:00:00.000000+0000,2025-08-03T10:00:00.000000+0000,session_optimizer_new_york_nzdusd_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,new_york,2025-08-03T12:00:00.000000+0000,2025-08-03T21:00:00.000000+0000,both_sides_normal,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPJPY,new_york,2025-08-03T12:00:00.000000+0000,2025-08-03T21:00:00.000000+0000,session_optimizer_new_york_gbpjpy_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
GBPUSD,new_york,2025-08-03T12:00:00.000000+0000,2025-08-03T21:00:00.000000+0000,session_optimizer_new_york_gbpusd_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
NZDUSD,new_york,2025-08-03T12:00:00.000000+0000,2025-08-03T21:00:00.000000+0000,session_optimizer_new_york_nzdusd_medium,live_policy,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0,false,false,
EURJPY,asia,2025-08-03T22:00:00.000000+0000,2025-08-04T03:00:00.000000+0000,both_sides_normal,live_policy,medium,10000.0,3,0.032,0.913091,0.756,0.702,3,basket_tp_pips,7,false,false,
GBPJPY,asia,2025-08-03T22:00:00.000000+0000,2025-08-04T03:00:00.000000+0000,session_optimizer_new_york_gbpjpy_medium,live_policy,medium,10000.0,6,0.315456,-80.276565,80.58263,79.37753,6,basket_sl_pips,279,false,false,
GBPUSD,asia,2025-08-03T22:00:00.000000+0000,2025-08-04T03:00:00.000000+0000,session_optimizer_new_york_gbpusd_medium,live_policy,medium,10000.0,3,0.1525,6.042622,1.7745,1.7745,3,basket_tp_pips,124,false,false,
NZDUSD,asia,2025-08-03T22:00:00.000000+0000,2025-08-04T03:00:00.000000+0000,session_optimizer_new_york_nzdusd_medium,live_policy,medium,10000.0,2,0.1025,3.9975,10.59825,10.59825,2,basket_tp_pips,35,false,false,
EURJPY,london,2025-08-04T02:00:00.000000+0000,2025-08-04T10:00:00.000000+0000,both_sides_normal,live_policy,medium,10000.0,3,0.032,0.913091,0.3564,0.3564,3,basket_tp_pips,17,false,false,
GBPJPY,london,2025-08-04T02:00:00.000000+0000,2025-08-04T10:00:00.000000+0000,session_optimizer_new_york_gbpjpy_medium,live_policy,medium,10000.0,3,0.1515,5.500352,1.3905,1.15875,3,basket_tp_pips,299,false,false,
GBPUSD,london,2025-08-04T02:00:00.000000+0000,2025-08-04T10:00:00.000000+0000,session_optimizer_new_york_gbpusd_medium,live_policy,medium,10000.0,3,0.1525,6.042622,3.75375,0.819,3,basket_tp_pips,162,false,false,
NZDUSD,london,2025-08-04T02:00:00.000000+0000,2025-08-04T10:00:00.000000+0000,session_optimizer_new_york_nzdusd_medium,live_policy,medium,10000.0,1,0.05,1.95,0.585,0.585,1,basket_tp_pips,2,false,false,
EURJPY,new_york,2025-08-04T12:00:00.000000+0000,2025-08-04T21:00:00.000000+0000,both_sides_normal,live_policy,medium,10000.0,3,0.032,0.913091,0.0324,0.0324,3,basket_tp_pips,59,false,false,
GBPJPY,new_york,2025-08-04T12:00:00.000000+0000,2025-08-04T21:00:00.000000+0000,session_optimizer_new_york_gbpjpy_medium,live_policy,medium,10000.0,3,0.1515,5.500352,9.7335,7.55505,3,basket_tp_pips,85,false,false,
GBPUSD,new_york,2025-08-04T12:00:00.000000+0000,2025-08-04T21:00:00.000000+0000,session_optimizer_new_york_gbpusd_medium,live_policy,medium,10000.0,3,0.1525,6.042622,0.88725,0.88725,3,basket_tp_pips,17,false,false,
NZDUSD,new_york,2025-08-04T12:00:00.000000+0000,2025-08-04T21:00:00.000000+0000,session_optimizer_new_york_nzdusd_medium,live_policy,medium,10000.0,1,0.05,1.95,0.78,0.78,1,basket_tp_pips,2,false,false,
EURJPY,asia,2025-08-04T22:00:00.000000+0000,2025-08-05T03:00:00.000000+0000,both_sides_normal,live_policy,medium,10000.0,3,0.032,0.913091,0.3132,0.3132,3,basket_tp_pips,61,false,false,
GBPJPY,asia,2025-08-04T22:00:00.000000+0000,2025-08-05T03:00:00.000000+0000,session_optimizer_new_york_gbpjpy_medium,live_policy,medium,10000.0,3,0.1515,5.500352,1.4832,1.4832,3,basket_tp_pips,4,false,false,
GBPUSD,asia,2025-08-04T22:00:00.000000+0000,2025-08-05T03:00:00.000000+0000,session_optimizer_new_york_gbpusd_medium,live_policy,medium,10000.0,4,0.207625,12.250983,10.913175,9.589125,4,basket_tp_pips,193,false,false,
NZDUSD,asia,2025-08-04T22:00:00.000000+0000,2025-08-05T03:00:00.000000+0000,session_optimizer_new_york_nzdusd_medium,live_policy,medium,10000.0,1,0.05,1.95,0.13,0.13,1,basket_tp_pips,3,false,false,
